composition_label,n_positions,D_act,D_coke,D_rem,D_CO2,z
Co14Ni24Pd20Rh27Ru23,8,3.0890135169029236,1.500621259212494,-1.1591393947601318,-0.5987294912338257,0.06694557662144852
Co21Ni17Pd10Rh34Ru26,8,2.4980204328894615,1.434052586555481,-0.39378225803375266,0.04905990759531664,0.06534071071760464
Co27Ni18Pd23Rh21Ru19,8,3.4538227394223213,1.8851271152496336,-0.7926770210266113,-0.2629353602727254,0.06362949615058333
Co25Ni18Pd26Rh23Ru16,8,2.536977745592594,1.4796295166015625,-0.9130560954411824,-0.8951907753944398,0.06356008619333009
Co22Ni22Pd20Rh24Ru20,8,2.2199406772851944,1.5949834982554119,-0.7116007804870605,-1.217386156320572,0.06228180419634863
Co25Ni22Pd24Rh20Ru17,8,3.633582428097725,1.952387015024821,-0.818916161855062,-0.21037419637044272,0.06114658995463142
Co26Ni28Pd16Rh15Ru23,8,2.7592415660619736,1.533082127571106,-0.6905514001846313,-0.32759261131286627,0.06089870486468939
Co22Ni22Pd23Rh19Ru22,8,2.471292160451412,1.4796759128570558,-0.2759791374206544,0.1038980484008789,0.06043543922797172
Co21Ni27Pd24Rh16Ru20,8,2.866726640611887,1.337632954120636,-0.7528719305992126,0.10413031578063965,0.06006771077754364
Co26Ni15Pd19Rh30Ru18,8,2.1877312287688255,1.514254399708339,-0.6218350274222237,-0.9523378695760456,0.059777110214090684
Co25Ni10Pd17Rh24Ru32,8,3.1378398090600967,2.0392993688583374,-0.7256817817687988,-0.9108408490816752,0.058405664033100796
Co19Ni22Pd25Rh23Ru19,8,2.9132530726492405,1.4524436791737874,-0.5399970213572184,0.28992160161336256,0.056995302858591335
Co18Ni27Pd19Rh25Ru19,8,2.8411557115614414,1.7245834469795227,-0.7010592222213745,-0.6438417434692383,0.05574294800900506
Co22Ni19Pd25Rh20Ru22,8,2.3180467933416367,1.4997286399205525,-0.48244261741638184,-0.5239651501178741,0.0550186308763321
Co18Ni22Pd18Rh27Ru23,8,2.8248837925493717,1.2493397394816081,-0.8096063137054443,0.10371102889378865,0.053978553746428126
Co25Ni22Pd26Rh24Ru11,8,2.854063719511032,1.3271396636962889,-0.7796679496765135,0.032982587814331055,0.052922281248862835
Co30Ni22Pd21Rh24Ru11,8,2.586498811841011,1.5941722869873045,-0.6193844795227051,-0.5969597220420837,0.05262005668409363
Co30Ni16Pd24Rh21Ru17,8,2.5085136592388153,1.8442235946655272,-0.4306738853454589,-0.8879551887512208,0.05171092300607233
Co20Ni21Pd19Rh21Ru27,8,3.236573275178671,1.5157440503438315,-0.8123808701833091,0.10737790380205427,0.05131879492396775
Co20Ni23Pd21Rh21Ru23,8,2.3244270607829094,1.2217359145482383,-0.5038855870564778,-0.0033460617065428798,0.05127648713601833
Co20Ni17Pd24Rh23Ru24,8,3.4004805125296116,1.6255652507146199,-0.6667234897613525,0.35328344504038495,0.049864438621572055
Co20Ni32Pd15Rh19Ru22,8,2.286467671394348,1.4217062791188557,-0.32544612884521484,-0.17019522190093994,0.04686648152742291
Co15Ni25Pd24Rh27Ru17,8,2.67287739738822,1.3112535476684573,-0.6689397493998213,-0.01687273979187003,0.0462263860335554
Co19Ni18Pd20Rh24Ru27,8,2.862538553774357,1.372215231259664,-0.6744565010070802,0.09954941272735611,0.04418779336942059
Co21Ni21Pd18Rh26Ru22,8,2.77472385764122,1.3506962458292644,-0.5274511337280274,0.27345937490463257,0.043092370709888014
Co19Ni18Pd20Rh20Ru31,8,2.556014973670244,1.6014680385589601,-0.8305374145507814,-1.0568961302439372,0.04305108547291803
Co17Ni24Pd26Rh23Ru18,8,2.207578495144844,1.5070910056432087,-0.7406028509140014,-1.1927756411688668,0.040822293272834875
Co30Ni22Pd17Rh21Ru18,8,2.488028332591057,1.3933650016784669,-0.3289213180541992,0.1295318603515625,0.04046931295559372
Co20Ni17Pd26Rh20Ru25,8,2.5311353355646133,1.3929490089416503,-0.6298606872558593,-0.33448858062426234,0.03964620811578519
Co24Ni18Pd17Rh28Ru21,8,2.313613586127758,1.3706916332244874,-0.5023019790649415,-0.3766375184059142,0.03668243979175011
Co15Ni28Pd18Rh28Ru19,8,2.202577944844961,1.0919175545374553,-0.49897336959838867,0.03597725289208548,0.03473634563013682
Co22Ni26Pd15Rh20Ru25,8,2.784419097006321,1.209439754486084,-0.7068800926208496,0.2202692985534668,0.03248769862465592
Co22Ni27Pd26Rh18Ru15,8,2.512666955590248,1.4249517122904458,-0.433116277058919,-0.12714624404907235,0.02910147278845209
Co19Ni24Pd26Rh18Ru21,8,2.3861690014600754,1.4277820587158203,-0.5819487571716309,-0.5635472337404887,0.028758670701693342
Co21Ni20Pd23Rh21Ru23,8,3.1578080728650093,1.5548776388168335,-0.7745578289031982,-0.1082872748374939,0.027956414366299955
Co18Ni27Pd21Rh21Ru21,8,2.4609177708625793,1.5439754327138266,-0.6170326073964437,-0.7655440688133239,0.02697663080042724
Co22Ni20Pd31Rh18Ru17,8,2.8670390993356705,1.2953394254048667,-0.6018373171488445,0.31446266174316495,0.02620917026862825
Co20Ni26Pd17Rh25Ru20,8,3.0635946467518806,1.9867546558380127,-0.6632295846939087,-0.9504258235295614,0.020537360321576353
Co13Ni22Pd22Rh27Ru24,8,2.306656002998352,1.516120229448591,-0.5443100531895956,-0.821112871170044,0.02005164710721624
Co18Ni16Pd30Rh24Ru20,8,2.779139831662178,1.1902368664741516,-0.5443085432052612,0.48067569732666016,0.019540311211828976
Co23Ni24Pd23Rh18Ru20,8,2.5807330682873726,1.309126377105713,-0.4949946403503418,0.05385422706604004,0.019298332419481506
Co15Ni25Pd19Rh19Ru30,8,2.837595723569393,1.5583954652150473,-0.7963752746582032,-0.6280171275138854,0.018210026727063455
Co23Ni19Pd20Rh19Ru27,8,2.523515410721302,1.338109811147054,-0.54532527923584,-0.177172803878784,0.017467489715614064
Co16Ni28Pd16Rh24Ru24,8,2.1619962900877,1.0615999102592468,-0.27912575006484996,0.35200420022010814,0.01735782249396206
Co18Ni33Pd15Rh20Ru22,8,2.929625377058983,1.6846295765468053,-0.889578104019165,-0.9273408651351929,0.016429064787667258
Co25Ni22Pd24Rh19Ru18,8,2.481835812330246,1.4781105816364288,-0.7310237288475038,-0.8482108116149902,0.015173668969020587
Co18Ni19Pd31Rh19Ru21,8,3.0246122404932976,1.780472755432129,-0.7714077234268188,-0.8086530208587646,0.011427402294072075
Co21Ni21Pd19Rh24Ru23,8,2.7589851655066013,2.1604793071746826,-0.7417252063751221,-1.899213194847107,0.009084952640714183
Co20Ni24Pd20Rh25Ru19,8,3.7002259232103825,2.121864080429077,-0.74981427192688,-0.5650983333587646,0.0065522701602618305
Co24Ni26Pd15Rh23Ru20,8,2.628186210989952,1.6711676120758057,-0.3912232716878255,-0.49653820196787507,0.00457151108365321
Co17Ni26Pd21Rh23Ru21,8,2.687663823366165,1.2025440136591594,-0.5009502172470094,0.33929219245910636,0.0029902447386120357
Co13Ni20Pd18Rh23Ru34,8,3.573668383061886,1.8052558898925781,-0.7068055152893066,-0.04572492837905895,0.0002812006533395514
Co15Ni18Pd29Rh23Ru23,8,3.743124194443226,1.8085859417915344,-0.8689149220784503,-0.1028604507446289,0.00012750354548300702
Co15Ni21Pd22Rh27Ru23,8,3.9149157255887985,2.0406058629353843,-1.2788774172465007,-1.0602139631907146,-0.002721460015488175
Co27Ni18Pd17Rh23Ru23,8,2.9952554553747177,1.7192127307256062,-0.41371766726175946,-0.16400365829467764,-0.0029075561671768127
Co29Ni24Pd21Rh17Ru17,8,2.3158947750926018,1.584338562829154,-0.3705733163016183,-0.7426352160317558,-0.003663664557823937
Co17Ni28Pd15Rh29Ru19,8,2.6680494509637356,1.3705246845881145,-0.43767301241556816,0.0508120059967041,-0.004496131735924502
Co26Ni19Pd26Rh21Ru16,8,2.8361567594110966,1.6567793488502502,-0.6116275787353517,-0.6100036303202311,-0.006434462919797906
Co24Ni21Pd24Rh25Ru14,8,3.348536156117916,1.6936314900716145,-1.1510165532430012,-0.9287172158559164,-0.008511716587798479
Co28Ni16Pd17Rh21Ru26,8,3.193563386797905,1.9353458881378174,-0.8914365768432617,-1.1866271495819092,-0.009824288603740489
Co18Ni21Pd16Rh30Ru23,8,3.3762047328054905,1.592768132686615,-0.6447569131851196,0.1781581242879232,-0.01110139143076748
Co20Ni17Pd18Rh22Ru31,8,2.705969452857971,1.2298903942108155,-0.47425546646118166,0.29603830973307294,-0.011542490656063609
Co22Ni24Pd23Rh16Ru23,8,2.7403965331614017,1.4337393045425415,-0.6233110427856446,-0.3342212200164793,-0.012966846614326198
Co16Ni22Pd24Rh26Ru20,8,2.602289505302906,1.4321107864379885,-0.6373490095138551,-0.5456738471984864,-0.013630327163043784
Co18Ni23Pd24Rh23Ru20,8,2.6521352231502533,1.7129566669464111,-0.9553966522216797,-1.601225018501282,-0.014538799974978367
Co19Ni23Pd22Rh21Ru23,8,2.8110897690057755,1.6595859130223591,-0.788968276977539,-0.9890965580940246,-0.01453892574153881
Co25Ni23Pd23Rh15Ru22,8,2.537480503320694,1.871510922908783,-0.6499767303466797,-1.5609757602214813,-0.017003569542949404
Co24Ni21Pd19Rh23Ru21,8,2.7130118161439896,1.7453669139317103,-0.6427251952035085,-1.05563645362854,-0.01747003339773992
Co21Ni21Pd26Rh20Ru20,8,3.219295460730791,1.4361698627471924,-0.7730461756388346,0.03343768914540609,-0.017872965512837166
Co20Ni21Pd13Rh29Ru25,8,2.752349264919758,1.3796089172363282,-0.4646935939788818,0.042050242424011286,-0.018897597862078952
Co21Ni20Pd16Rh24Ru27,8,2.998917445540428,1.3935160636901855,-0.5748665809631348,0.14544177055358887,-0.022176032666059955
Co15Ni25Pd14Rh35Ru19,8,3.1571855023503304,1.697361628214518,-0.6513096491495768,-0.3919668197631835,-0.02313977342029924
Co24Ni23Pd21Rh16Ru24,8,2.8883680403232574,1.5169894695281978,0.15742206573486373,1.0055744647979736,-0.023332463739324905
Co23Ni19Pd26Rh25Ru15,8,3.0552818775177,1.5665197372436523,-0.5803886651992798,-0.14508287111918117,-0.023793689423529697
Co18Ni23Pd23Rh20Ru24,8,3.0981597676873207,2.3301537036895748,-0.47261571884155273,-1.4512075980504353,-0.024048894699614798
Co18Ni21Pd25Rh23Ru21,8,3.2511050775647163,1.4274935245513916,-1.1733330726623534,-0.6518247127532958,-0.031284309484158335
Co22Ni21Pd16Rh24Ru25,8,2.51967853307724,1.5006455580393472,-0.30554040273030586,-0.2955959637959798,-0.03143047195603887
Co19Ni22Pd22Rh24Ru21,8,2.4006151854991913,1.4552077849706015,-0.47385597229003923,-0.6663228869438171,-0.0339271921941038
Co16Ni28Pd18Rh22Ru24,8,3.1599885150790215,2.057153860727946,-0.8682651519775391,-1.538681149482727,-0.03435903081639352
Co23Ni20Pd27Rh23Ru15,8,2.7817094549536705,1.5499916474024455,-0.6207083861033122,-0.6101233164469401,-0.03784994717016714
Co31Ni12Pd23Rh23Ru19,8,2.746823973953724,1.3549096584320066,-0.35566139221191406,0.19525251388549805,-0.038144349592424534
Co17Ni22Pd19Rh30Ru20,8,3.2158774733543396,1.6930828094482422,-0.6382735967636108,-0.34418306350708006,-0.038773351875550276
Co16Ni23Pd20Rh27Ru22,8,3.904480569064617,1.9879000981648762,-0.9483305613199868,-0.5424745082855223,-0.03889945595249456
Co20Ni21Pd24Rh18Ru25,8,2.706680364906788,1.4281661510467527,-0.4230046272277832,-0.13210988044738747,-0.04005017730741831
Co21Ni23Pd18Rh24Ru22,8,2.6292634084820747,1.3949635982513429,-0.43634777069091796,-0.19603157043457023,-0.040781942999036744
Co18Ni22Pd20Rh20Ru28,8,2.4731663912534714,1.035303771495819,-0.46708714962005604,0.26608691896711073,-0.04136332431996198
Co26Ni14Pd19Rh25Ru24,8,2.4755332991480827,1.189365267753601,-0.4281064271926881,0.016144943237304865,-0.04331409798923627
Co20Ni22Pd21Rh25Ru20,8,3.455375835299492,1.8625656127929688,-0.6854466438293458,-0.4712126731872558,-0.045507758913037544
Co22Ni18Pd28Rh17Ru23,8,3.0633114129304886,1.6997255086898804,-0.8043781916300458,-0.8810680707295736,-0.045899978765287036
Co24Ni13Pd23Rh19Ru29,8,3.0361612141132355,1.7373051047325134,-0.7548760175704957,-0.9123561382293699,-0.04680623936107392
Co19Ni22Pd23Rh21Ru23,8,3.2886575907468796,1.442582607269287,-0.7543418407440183,0.012084722518920676,-0.05124158762322005
Co21Ni25Pd17Rh23Ru22,8,2.952247627079487,1.4829613367716472,-0.45913394292195636,-0.017273108164469402,-0.05128742861606146
Co20Ni18Pd25Rh25Ru20,8,2.4268244095146656,1.3233332633972168,-1.0343057155609132,-1.402986725171407,-0.05153233252005812
Co20Ni18Pd19Rh29Ru22,8,2.6210040524601936,1.0782338551112582,-0.48442564691816037,0.30693112100873676,-0.05201939802704389
Co31Ni26Pd22Rh12Ru17,8,2.646170798689127,1.5009722709655762,-0.5133860111236572,-0.5676910281181337,-0.05224330094574805
Co19Ni22Pd23Rh23Ru21,8,3.1886180713772774,1.1366026997566223,-0.6797225475311279,0.6185697317123414,-0.05306778022477976
Co22Ni24Pd20Rh19Ru23,8,3.2010483033955097,1.5033475875854492,-0.4382592439651489,0.3036649227142334,-0.05428134443026475
Co16Ni24Pd27Rh14Ru27,8,3.1872574910521507,1.7487686475118,-0.4234782854715983,-0.20630764961242665,-0.05890907967531813
Co19Ni25Pd28Rh13Ru23,8,2.418616857379675,1.1166790962219237,-0.4174723148345946,0.0354923009872436,-0.06040439218723563
Co20Ni21Pd20Rh20Ru27,8,2.5227732360363007,1.1762696743011474,-0.5388522148132323,-0.1579753557840983,-0.061487182194911415
Co25Ni14Pd33Rh18Ru18,8,3.152905974537134,1.4502736727396648,-0.7164848645528158,-0.16714709145682205,-0.062229312772647885
Co23Ni18Pd21Rh30Ru16,8,3.0921753011643887,1.477304172515869,-0.5823286533355713,-0.07962062954902643,-0.06393820180820084
Co20Ni21Pd22Rh26Ru19,8,2.5740756057202816,1.0980979919433593,-0.4950829505920411,0.13434462036405298,-0.06438804657012215
Co13Ni22Pd16Rh28Ru29,8,2.743850253522396,1.4167403834206718,-0.3955624444144113,-0.13111764192581177,-0.06975559668799453
Co19Ni17Pd16Rh22Ru34,8,3.168299436569214,1.3710625171661377,-0.5852807164192199,0.21017963545663015,-0.06992477713385649
Co23Ni23Pd22Rh13Ru27,8,3.4138531535863876,1.7078301565987724,-0.4273643493652344,0.1308446407318115,-0.07061422749467328
Co15Ni17Pd19Rh25Ru32,8,3.5190627351403236,1.5426559925079346,-0.700405788421631,0.13170723915100097,-0.07196657601208242
Co19Ni28Pd23Rh20Ru18,8,2.416950561106205,1.3018052975336711,-0.4689287185668946,-0.4799813429514567,-0.07241343040274131
Co25Ni28Pd20Rh21Ru14,8,2.4114923924207687,1.311629056930542,-0.21351265907287598,-0.07053861618041993,-0.07356779503968139
Co21Ni24Pd24Rh18Ru21,8,2.7875981852412224,1.5438245137532551,-0.5551995833714803,-0.6243596076965332,-0.07443064416338785
Co18Ni25Pd19Rh21Ru25,8,3.038816958665848,1.4852116107940674,-0.5016903877258301,-0.0736124038696289,-0.07500280840160137
Co22Ni28Pd15Rh24Ru19,8,2.718906857073307,1.2982251246770222,-0.5155090332031251,-0.15526384115219094,-0.07554339964771098
Co21Ni17Pd21Rh24Ru25,8,2.3118670396506786,1.423258622487386,-0.3707289695739747,-0.717646837234497,-0.07686900926359666
Co24Ni24Pd17Rh24Ru19,8,3.075663238763809,1.4389069080352783,-0.5394856452941894,-0.004206061363220215,-0.07731202848786771
Co29Ni19Pd19Rh20Ru21,8,2.3013597577810287,1.2821476459503174,-0.054352641105651855,0.09928642000470843,-0.07735811439103579
Co26Ni18Pd20Rh22Ru22,8,2.497039884328842,1.4150776863098145,-0.21220560073852548,-0.1844419751848492,-0.07914528828182249
Co20Ni15Pd28Rh22Ru23,8,2.465885192155838,1.1914844910303752,-0.5183868010838827,-0.30522909760475153,-0.07987538353723488
Co19Ni19Pd28Rh16Ru26,8,3.680918149650097,1.845162534713745,-0.9613589286804199,-0.7556642293930055,-0.08248269846863635
Co18Ni19Pd21Rh21Ru29,8,3.158671375364065,1.6410984992980957,-0.3182051522391182,0.05878499576023634,-0.08276073754212666
Co24Ni22Pd21Rh25Ru16,8,2.581348456442356,2.141770839691162,-0.7648906707763672,-2.515060341358185,-0.08292022573452723
Co20Ni19Pd16Rh26Ru27,8,3.1577423065900803,1.5937691211700438,-1.1146942615509032,-1.2244047045707702,-0.08307995882488484
Co21Ni21Pd18Rh28Ru20,8,2.78554792329669,1.2725531458854675,-0.47162342071533214,0.028771082560221206,-0.08408132050711482
Co19Ni25Pd22Rh15Ru27,8,2.7274273559451103,1.3956068992614745,-0.5903881072998046,-0.5097978711128235,-0.0852023509179198
Co19Ni22Pd15Rh28Ru24,8,2.4294426664710045,1.4206553101539612,-0.29777443408966076,-0.4604833821455638,-0.08529966198883612
Co24Ni25Pd25Rh17Ru17,8,2.4829214364290237,1.2689471244812014,-0.5677923361460367,-0.5467388530572256,-0.08533424626745141
Co19Ni24Pd21Rh19Ru25,8,3.1741119399666786,1.5746309161186218,-0.7006985545158386,-0.4657222032546997,-0.08752505471095204
Co19Ni26Pd20Rh24Ru19,8,3.0362169928848743,1.464095285960606,-0.5661784172058104,-0.2063904255628587,-0.0899900865606225
Co19Ni28Pd22Rh20Ru19,8,2.7200725227594376,1.2707552909851074,-0.48371334075927735,-0.11049191157023112,-0.09223253723854308
Co21Ni23Pd18Rh21Ru25,8,2.5312435775995255,1.5364061355590821,-0.5587033271789552,-1.042190968990326,-0.0937649847870262
Co24Ni19Pd25Rh23Ru17,8,2.714803095906973,1.3902229070663452,-0.5212600231170655,-0.4329090813795724,-0.09418845171048457
Co17Ni24Pd20Rh27Ru20,8,3.5121995881199837,1.9601902961730957,-0.6708919207255045,-0.7638772130012513,-0.09419894981446605
Co19Ni16Pd27Rh19Ru27,8,3.2928968369960785,1.6573159217834472,-0.7026744842529297,-0.5026957194010416,-0.09427208883246299
Co21Ni18Pd13Rh31Ru25,8,2.5617255941033363,1.2504990100860596,-0.45195808410644533,-0.238304819379534,-0.09432708262303166
Co22Ni24Pd25Rh20Ru17,8,3.004963204264641,1.7786996761957805,-0.17026815414428703,-0.22504639625549325,-0.09543287577757771
Co12Ni18Pd21Rh27Ru30,8,3.354898300021887,1.7706360816955566,-0.7324491341908773,-0.7089345455169678,-0.09652737285359643
Co25Ni23Pd24Rh19Ru17,8,2.675525665283203,1.3480087518692017,-0.3217719793319702,-0.06624364852905289,-0.09675721773118795
Co19Ni21Pd27Rh19Ru22,8,2.776737477630377,1.4962862730026245,-0.6343519687652588,-0.7721456527709961,-0.09733960432280025
Co19Ni16Pd28Rh21Ru24,8,2.744009304791689,1.338725169499715,-0.6055217583974203,-0.44994115829467785,-0.09804823702513553
Co26Ni25Pd22Rh13Ru22,8,2.7972775623202324,1.6110390027364094,-0.5200753211975097,-0.7839957078297933,-0.09843439752345409
Co24Ni18Pd26Rh16Ru24,8,3.014829881489277,1.4951775074005127,-0.6268285751342775,-0.44653785228729237,-0.1006578811332155
Co20Ni26Pd22Rh21Ru19,8,2.3792022988200188,1.7926013469696045,-0.44697316487630195,-1.6081335693597794,-0.10177218216673628
Co20Ni12Pd31Rh27Ru18,8,2.5409170985221863,1.4174578189849854,-0.4573301076889037,-0.6506416201591493,-0.10321018532541798
Co23Ni29Pd20Rh16Ru20,8,2.585386388003826,1.2399204572041829,-0.34621795018514007,-0.04143488407134995,-0.10410062387830521
Co20Ni24Pd24Rh21Ru19,8,3.4728561863303185,1.7333834171295166,-0.5885759592056273,-0.2563132643699647,-0.10445281814567331
Co20Ni22Pd25Rh23Ru18,8,3.3419820442795753,1.4800810813903809,-0.868797242641449,-0.40843701362609874,-0.10540292831489577
Co24Ni20Pd25Rh15Ru24,8,2.948896858841181,1.4140215317408245,-0.3945195198059082,0.006291866302490146,-0.10652484053576596
Co10Ni21Pd21Rh25Ru31,8,2.88836719840765,1.15190988779068,-0.46716368198394775,0.326640099287033,-0.1074378469655422
Co20Ni22Pd23Rh18Ru25,8,3.1463524103164673,2.031491756439209,-0.31539344787597656,-0.8516493320465088,-0.10903616512301664
Co14Ni18Pd30Rh20Ru26,8,4.049847356975079,1.7746535028730122,-0.7952688535054525,0.06583318710327149,-0.10976421975139604
Co22Ni15Pd20Rh28Ru23,8,3.0098255798220634,1.5686070237840923,-0.5107445716857909,-0.45004183905465267,-0.11260413373943287
Co19Ni18Pd24Rh16Ru31,8,3.387997981160879,1.7774362087249755,-1.0272140502929688,-1.2580316066741943,-0.11403464981817896
Co25Ni23Pd17Rh19Ru24,8,3.285244431346655,1.8253076553344727,-0.5533848762512207,-0.6767231673002243,-0.11423128139463223
Co23Ni22Pd21Rh22Ru20,8,2.82800655066967,1.4296818256378174,-0.6559939384460449,-0.675021517276764,-0.11472994138226988
Co24Ni18Pd21Rh26Ru19,8,2.6295889243483543,1.6230373978614807,-0.6336301565170288,-1.3037036955356598,-0.11599691749853283
Co23Ni30Pd18Rh20Ru17,8,2.6261803433299065,1.3434928059577942,-0.5156687100728355,-0.5376311937967935,-0.11611434294324222
Co25Ni21Pd26Rh21Ru15,8,3.288910649716854,1.5470237135887146,-0.39010614156723034,0.1608688036600748,-0.11777752214210863
Co17Ni23Pd24Rh19Ru25,8,2.8175394237041473,1.4032659530639648,-0.5755469322204589,-0.5089451074600219,-0.117781295083901
Co21Ni23Pd19Rh23Ru22,8,2.816730447113514,1.482955535252889,-0.37558603286743164,-0.33308351039886475,-0.11949689151592892
Co23Ni29Pd18Rh16Ru22,8,3.552937865257263,2.039628744125366,-0.9270617961883545,-1.4150610268115997,-0.11956061352145164
Co21Ni23Pd24Rh22Ru18,8,3.9571137577295303,1.9453890323638916,-0.6053898334503176,-0.11903291940689098,-0.11976824190753502
Co23Ni24Pd28Rh17Ru16,8,2.98590999096632,1.742561435699463,-0.5255142450332642,-0.8924099802970886,-0.12034183445788164
Co14Ni20Pd25Rh27Ru22,8,3.132660932838917,1.6284657001495362,-0.934307861328125,-1.1760222117106118,-0.1223544099801689
Co21Ni22Pd25Rh22Ru18,8,3.1787442341446877,1.648793339729309,-0.4433547258377074,-0.308438261349996,-0.12295126684450154
Co26Ni14Pd20Rh22Ru26,8,3.1840504594147205,1.5641254782676697,-0.47178947925567627,-0.19333577156066895,-0.1266062618834305
Co27Ni18Pd26Rh22Ru15,8,2.421920485794544,1.2462937150682722,-0.14635314260210316,-0.025423616170883234,-0.12738930439416785
Co22Ni21Pd22Rh22Ru21,8,2.6193759217858315,1.3573514819145203,-0.1495213508605957,0.007666792188372121,-0.12852020260172137
Co16Ni22Pd26Rh25Ru19,8,3.529016464948654,1.4549114108085632,-0.6006180047988893,0.2623079220453899,-0.1296791616962767
Co25Ni17Pd23Rh26Ru17,8,2.8666350916028023,1.2388673850468226,-0.5057888031005858,-0.038248884677886875,-0.13020569582984626
Co19Ni23Pd18Rh25Ru23,8,3.0962589532136917,1.4540239969889324,-0.6767139434814453,-0.4613756984472276,-0.13102810927487527
Co19Ni18Pd14Rh28Ru29,8,3.0113504081964493,1.2903706232706704,-0.39831527074178047,0.2209477424621582,-0.1348634083260226
Co19Ni24Pd23Rh23Ru19,8,2.431981585919857,1.0912479877471923,-0.6607108116149901,-0.6191720167795819,-0.13555552901198828
Co22Ni21Pd23Rh22Ru20,8,2.639437146484852,1.3469444910685222,-0.46051637331644696,-0.5217541555563608,-0.138478268527111
Co22Ni28Pd20Rh22Ru16,8,2.9119576141238213,1.362909913063049,-0.32241241137186677,0.05396831035614014,-0.13876962018819727
Co26Ni23Pd17Rh23Ru19,8,2.725232906639576,1.2235993146896362,-0.3998250961303713,-0.051213622093200684,-0.13881034174586285
Co21Ni13Pd23Rh25Ru26,8,2.5934582725167274,1.3038987318674724,-0.40046374003092433,-0.4002191623051962,-0.14023113908702545
Co27Ni23Pd20Rh19Ru19,8,3.0666851811110973,1.4184259176254272,-0.2668145497639974,0.24076110124588013,-0.14051351059581843
Co17Ni29Pd20Rh25Ru17,8,2.888846665620804,1.5935407161712647,-0.7893699645996095,-1.2664544582366943,-0.14219477123717444
Co23Ni18Pd27Rh25Ru15,8,2.853744477033615,1.1015447974205017,-0.5330322980880737,0.11133849620819092,-0.14614181076585528
Co21Ni20Pd23Rh20Ru24,8,3.2599907964468002,1.3899750709533691,-0.6066808700561523,-0.060930887858072914,-0.14913141923605894
Co24Ni26Pd21Rh17Ru20,8,3.5578825250267982,1.8434784412384033,-0.8471317291259766,-0.9932851195335389,-0.1495098810787113
Co15Ni26Pd18Rh26Ru23,8,3.408209729939699,1.6403842568397522,-0.8639580011367799,-0.8306003411610919,-0.153673372572165
Co19Ni17Pd23Rh26Ru23,8,3.092274308204651,1.2701433499654133,-0.4419382413228352,0.2202342450618744,-0.15375082684368946
Co17Ni22Pd26Rh23Ru20,8,3.852090273052454,2.2399981021881104,-0.8212761878967285,-1.3722913265228274,-0.15423300728160724
Co22Ni15Pd25Rh22Ru24,8,3.3893869146704674,1.524932622909546,-0.5694595336914062,-0.11986688772837321,-0.1553997318433078
Co26Ni19Pd23Rh21Ru19,8,2.899211771786213,1.4139481782913208,-0.8359932899475098,-1.0240851243336995,-0.15593753679263508
Co16Ni22Pd22Rh29Ru19,8,2.8149367719888687,1.0638970732688906,-0.6187152266502381,-0.06024603843688956,-0.15778762436213084
Co23Ni27Pd20Rh13Ru25,8,3.8740000650286674,1.8686338067054749,-0.6380484104156494,-0.2878410816192626,-0.15810656034480156
Co17Ni21Pd20Rh20Ru30,8,3.2656901851296425,2.0900153636932375,-0.6014936447143555,-1.5032609462738038,-0.15862835993427873
Co23Ni18Pd18Rh23Ru26,8,2.936917543411255,1.6077799797058105,-0.21782231330871582,-0.310242493947347,-0.15904001772972556
Co24Ni23Pd17Rh22Ru22,8,2.75541378185153,1.2503529787063599,-0.31833815574646007,-0.01721038137163435,-0.1619451147592787
Co28Ni17Pd19Rh26Ru18,8,2.3166503496468067,1.4317667484283447,-0.6542491912841797,-1.5630155404408774,-0.1620400448145844
Co21Ni31Pd22Rh16Ru18,8,2.3375373855233192,1.5112804174423218,-0.47025609016418457,-1.381859540939331,-0.16300599269419416
Co21Ni19Pd30Rh20Ru18,8,2.8928041756153107,1.2733860492706297,-0.3976900100708007,-0.027818986347743442,-0.16529368411238538
Co12Ni30Pd23Rh25Ru18,8,2.689798478037119,1.4939466714859009,-0.8649237155914307,-1.5707215070724487,-0.1681755942427413
Co22Ni16Pd24Rh21Ru25,8,3.2150858752429485,1.5630079507827759,-0.549481749534607,-0.4741021394729614,-0.17380736655920845
Co16Ni15Pd28Rh23Ru26,8,4.081572633236647,1.7812387148539226,-1.0970862706502278,-0.6941200097401938,-0.17602517927268707
Co17Ni34Pd15Rh23Ru19,8,3.048600621521473,1.2988958358764648,-0.5131394522530692,-0.11270975073178602,-0.17652597613364618
Co23Ni24Pd19Rh18Ru24,8,2.6467604264616966,1.533413052558899,-0.38274049758911133,-0.9195443391799927,-0.17896019299849145
Co27Ni21Pd19Rh17Ru24,8,3.029003195464611,1.9923481941223145,-0.5435194969177246,-1.6112370491027832,-0.1795193754919222
Co26Ni21Pd17Rh26Ru18,8,2.856436163187027,1.654024600982666,-0.6995880603790283,-1.4464528560638428,-0.1838121511662819
Co22Ni27Pd17Rh23Ru19,8,3.316044770181179,1.6634714944022042,-0.5658320018223353,-0.6140147844950359,-0.1849478719598583
Co17Ni20Pd21Rh25Ru25,8,3.025661289691925,1.5960751374562583,-0.553887685139974,-0.8554490566253661,-0.18592726061495707
Co23Ni17Pd28Rh21Ru19,8,3.627994492650032,1.8801164627075195,-0.8454054594039917,-1.1180171012878417,-0.18626880887081476
